"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
17695952,"2016-04-06 19:00:00","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","1200 GREEN BERRY DR, WEST VALINDA, CA","1200 GREEN BERRY DR","WEST VALINDA",,6575577.5208757389,1839425.9512684022,"016-04286-1420","1420","04286","CA0190014","INDUSTRY","N"
17695697,"2016-04-06 18:35:00","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","6800 HOLLYWOOD BLVD, LOS ANGELES, CA","6800 HOLLYWOOD BLVD","LOS ANGELES",,6459020.3558767606,1859779.6426135465,"016-01718-6419","6419","01718","CA0190031","TRANSIT SERV BUR","N"
17695157,"2016-04-06 11:20:00","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","14100 TELEGRAPH RD, WHITTIER, CA","14100 TELEGRAPH RD","WHITTIER",,6552768.3148449473,1796740.6060084349,"016-04663-0492","0492","04663","CA0190004","NORWALK","N"
17696232,"2016-04-06 08:00:00","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","1200 58TH PL, LOS ANGELES, CA 90001","1200 58TH PL","LOS ANGELES","90001",6484790.751004,1818358.827365,"016-05291-2170","2170","05291","CA01900V3","CENTURY","N"
17694580,"2016-04-06 00:01:00","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","WOODS AVE & WHITTIER BLVD, LOS ANGELES, CA","WOODS AVE & WHITTIER BLVD","LOS ANGELES",,6513610,1829951.875,"016-04957-0286","0286","04957","CA0190002","EAST LOS ANGELES","N"
17694452,"2016-04-05 19:45:00","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","300 E LANCASTER BLVD, LANCASTER, CA","300 E LANCASTER BLVD","LANCASTER",,6523868.9293419747,2075882.0912482464,"016-05655-1132","1132","05655","CA0190024","LANCASTER","N"
17712637,"2016-04-20 19:27:26","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2100 & BAUCHET ST, LOS ANGELES, CA 90012","2100 & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00766-5100","5100","00766","CA0190058","MCJ","N"
17723771,"2016-05-02 08:35:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","15000 S WADSWORTH AVE, COMPTON, CA 90220","15000 S WADSWORTH AVE","COMPTON","90220",6483207.64612062,1784605.7204404252,"016-05274-2872","2872","05274","CA0190042","COMPTON","N"
17723513,"2016-05-01 18:25:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012",6491680.1146679176,1843985.3207699372,"016-01716-5800","5800","01716","CA01900U2","TTCF","N"
17723247,"2016-05-01 15:46:55","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","1000 E SPICER ST, CARSON, CA","1000 E SPICER ST","CARSON",,6484180.7641249625,1758988.9791704593,"016-04682-1628","1628","04682","CA0190016","CARSON","N"
17722911,"2016-05-01 02:42:37","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","IMPERIAL HWY & WESTERN AVE, LOS ANGELES, CA 90044","IMPERIAL HWY & WESTERN AVE","LOS ANGELES","90044",6467917.5,1797408,"016-03901-0376","0376","03901","CA0190003","SOUTH LOS ANGELES","N"
17723414,"2016-05-01 02:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","11200 POPE AVE, LYNWOOD, CA 90262","11200 POPE AVE","LYNWOOD","90262",6505727.4748827294,1794822.0405696784,"016-06674-2115","2115","06674","CA01900V3","CENTURY","N"
17722906,"2016-05-01 01:45:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","17900 S AVALON BLVD, CARSON, CA 90745","17900 S AVALON BLVD","CARSON","90745",6481030.1233461816,1774265.4884230162,"016-04670-1630","1630","04670","CA0190016","CARSON","N"
17722759,"2016-04-30 19:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","44400 VALLEY CENTRAL WAY, LANCASTER, CA","44400 VALLEY CENTRAL WAY","LANCASTER",,6509953.2614184292,2073414.205937275,"016-07149-1127","1127","07149","CA0190024","LANCASTER","N"
17722703,"2016-04-30 17:58:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","18600 GLEN LYN DR, AZUSA, CA 91702","18600 GLEN LYN DR","AZUSA","91702",6596185.3921979601,1866835.4746165804,"016-02195-0861","0861","02195","CA0190008","SAN DIMAS","N"
17721801,"2016-04-29 17:51:36","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2100 CARSON MESA RD, ACTON, CA","2100 CARSON MESA RD","ACTON",,6512605.0522548063,1994598.4977387651,"016-06106-2646","2646","06106","CA01900W9","PALMDALE","N"
17719608,"2016-04-27 22:40:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","7500 FOUNTAIN AVE, WEST HOLLYWOOD, CA 90069","7500 FOUNTAIN AVE","WEST HOLLYWOOD","90069",6454415.0978722693,1856827.0036134287,"016-02412-0974","0974","02412","CA0190009","WEST HOLLYWOOD","N"
17719377,"2016-04-27 18:15:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","21800 S CARLERIK AVE, CARSON, CA 90745","21800 S CARLERIK AVE","CARSON","90745",6495660.8929605884,1760518.9112504222,"016-04542-1622","1622","04542","CA0190016","CARSON","N"
17718929,"2016-04-27 10:15:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","3200 E AVENUE J-8, LANCASTER, CA","3200 E AVENUE J-8","LANCASTER",,6539636.799736307,2070753.4130997162,"016-06909-1140","1140","06909","CA0190024","LANCASTER","N"
17718276,"2016-04-26 19:45:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","9600 WHITTIER BLVD, PICO RIVERA, CA 90660","9600 WHITTIER BLVD","PICO RIVERA","90660",6539534.3441674905,1821388.121936626,"016-03172-1512","1512","03172","CA0190015","PICO RIVERA","N"
17718526,"2016-04-26 19:45:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","CLARK AVE & SOUTH ST, LAKEWOOD, CA","CLARK AVE & SOUTH ST","LAKEWOOD",,6521046.4618764203,1771563.3795613889,"016-09049-1321","1321","09049","CA0190013","LAKEWOOD","N"
17718216,"2016-04-26 15:23:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","100 E 232ND ST, CARSON, CA 90745","100 E 232ND ST","CARSON","90745",6478092.4084876897,1755232.3760484685,"016-04488-1624","1624","04488","CA0190016","CARSON","N"
17718497,"2016-04-26 08:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","SANTA MONICA BLVD & VISTA ST, WEST HOLLYWOOD, CA","SANTA MONICA BLVD & VISTA ST","WEST HOLLYWOOD",,6454872.6014266107,1855601.4080390753,"016-02395-0973","0973","02395","CA0190009","WEST HOLLYWOOD","N"
17717331,"2016-04-25 19:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","3600 MARTIN LUTHER KING JR BLVD, LYNWOOD, CA 90262","3600 MARTIN LUTHER KING JR BLVD","LYNWOOD","90262",6500427.0907851039,1797189.854656541,"016-06353-2112","2112","06353","CA01900V3","CENTURY","N"
17716953,"2016-04-25 11:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","600 S FIGUEROA ST, LOS ANGELES, CA 90017","600 S FIGUEROA ST","LOS ANGELES","90017",6476750.8323244089,1741147.3869971437,"016-02084-6404","6404","02084","CA0190031","TRANSIT SERV BUR","N"
17717233,"2016-04-24 22:45:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","8000 ROSECRANS AVE, PARAMOUNT, CA 90723","8000 ROSECRANS AVE","PARAMOUNT","90723",6513300.3844985692,1787499.9082538467,"016-08940-1365","1365","08940","CA0190013","LAKEWOOD","N"
17716149,"2016-04-24 13:13:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","1100 E 78TH ST, LOS ANGELES, CA 90001","1100 E 78TH ST","LOS ANGELES","90001",6484313.3800610611,1810896.3959307375,"016-06263-2174","2174","06263","CA01900V3","CENTURY","N"
17716167,"2016-04-23 21:43:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384",6376793.4463386359,1986956.971067071,"016-00270-5630","5630","00270","CA0190030","PDC-NORTH","N"
17715713,"2016-04-23 21:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","5000 COLDBROOK AVE, LAKEWOOD, CA 90712","5000 COLDBROOK AVE","LAKEWOOD","90712",6524451.494877656,1767478.501935228,"016-08814-1321","1321","08814","CA0190013","LAKEWOOD","N"
17715647,"2016-04-23 17:53:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","38600 4TH ST E, PALMDALE, CA","38600 4TH ST E","PALMDALE",,6524661.687440428,2035124.8250476313,"016-05795-2611","2611","05795","CA01900W9","PALMDALE","N"
17715378,"2016-04-23 10:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","43500 GADSDEN AVE, LANCASTER, CA 93534","43500 GADSDEN AVE","LANCASTER","93534",6518560.3853643648,2067666.5980129007,"016-06692-1124","1124","06692","CA0190024","LANCASTER","N"
17714812,"2016-04-22 21:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","18000 HORST AVE, ARTESIA, CA 90701","18000 HORST AVE","ARTESIA","90701",6538903.5150602581,1773619.8168384074,"016-08764-1348","1348","08764","CA0190013","LAKEWOOD","N"
17714713,"2016-04-22 19:56:22","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","5800 & BAUCHET ST, LOS ANGELES, CA 90012","5800 & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00788-5100","5100","00788","CA0190058","MCJ","N"
17714677,"2016-04-22 18:22:30","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","1300 E 103RD ST, LOS ANGELES, CA","1300 E 103RD ST","LOS ANGELES",,6485678.9560332224,1801888.7679446882,"016-06177-2194","2194","06177","CA01900V3","CENTURY","N"
17714104,"2016-04-22 09:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","6700 PARMELEE AVE, LOS ANGELES, CA 90001","6700 PARMELEE AVE","LOS ANGELES","90001",6485964.3249483174,1814758.7678667505,"016-06141-2170","2170","06141","CA01900V3","CENTURY","N"
17713555,"2016-04-21 17:22:27","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","9200 & BAUCHET ST, LOS ANGELES, CA 90012","9200 & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00775-5100","5100","00775","CA0190058","MCJ","N"
17713784,"2016-04-21 16:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","43800 20TH ST E, LANCASTER, CA 93535","43800 20TH ST E","LANCASTER","93535",6533232.9749844726,2069719.2151974575,"016-06573-1137","1137","06573","CA0190024","LANCASTER","N"
17713510,"2016-04-21 15:50:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","AVENUE J-5 & YUCCA AVE, LANCASTER, CA","AVENUE J-5 & YUCCA AVE","LANCASTER",,6521712.1356863417,2071794.3090256816,"016-06545-1133","1133","06545","CA0190024","LANCASTER","N"
17713307,"2016-04-21 11:34:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","7200 HALLWAY & BAUCHET ST, LOS ANGELES, CA 90012","7200 HALLWAY & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00773-5100","5100","00773","CA0190058","MCJ","N"
17713270,"2016-04-21 11:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","6700 E AVENUE H, LANCASTER, CA","6700 E AVENUE H","LANCASTER",,6558672.7430568924,2084129.0136850122,"016-06528-1195","1195","06528","CA0190024","LANCASTER","N"
17712830,"2016-04-20 23:43:21","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","5400 & BAUCHET ST, LOS ANGELES, CA 90012","5400 & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00770-5100","5100","00770","CA0190058","MCJ","N"
17712882,"2016-04-20 19:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","KEMP AVE & SCHOOL ST, COMPTON, CA","KEMP AVE & SCHOOL ST","COMPTON",,6488885.9243325824,1785071.2534101019,"016-04743-2811","2811","04743","CA0190042","COMPTON","N"
17712643,"2016-04-20 18:09:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","5800 FULTON AVE, VALLEY GLEN, CA 91401","5800 FULTON AVE","VALLEY GLEN","91401",6433927.1164739076,1886648.2015558928,"016-00334-8746","8746","00334","CA01900R5","COMMUNITY COLLEGE BUREAU","N"
17712384,"2016-04-19 09:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","12000 IMPERIAL HWY, NORWALK, CA 90650","12000 IMPERIAL HWY","NORWALK","90650",6538753.7019942505,1792027.4286980131,"016-05400-0454","0454","05400","CA0190004","NORWALK","N"
17708111,"2016-04-18 21:58:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2300 GRANADA AVE, SOUTH EL MONTE, CA 91733","2300 GRANADA AVE","SOUTH EL MONTE","91733",6549050.6859861081,1842360.2090069917,"016-04489-0562","0562","04489","CA0190005","TEMPLE","N"
17712147,"2016-04-18 17:20:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","47TH ST E & E AVENUE S, PALMDALE, CA 93552","47TH ST E & E AVENUE S","PALMDALE","93552",6548031.0092071462,2025475.019252273,"016-05603-2607","2607","05603","CA01900W9","PALMDALE","N"
17707852,"2016-04-18 14:50:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384",6376793.4463386359,1986956.971067071,"016-00251-5630","5630","00251","CA0190030","PDC-NORTH","N"
17704165,"2016-04-14 15:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","350 W SLAUSON AVE, LOS ANGELES, CA 90003","350 W SLAUSON AVE","LOS ANGELES","90003",6476697.8985541323,1818533.8784629425,"016-01871-6896","6896","01871","CA0190031","TRANSIT SERV BUR","N"
17706322,"2016-04-13 19:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","400 E 228TH ST, CARSON, CA","400 E 228TH ST","CARSON",,6480477.317624148,1756591.0037540544,"016-04111-1624","1624","04111","CA0190016","CARSON","N"
17707701,"2016-04-13 13:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","11100 WESTERN AVE, LOS ANGELES, CA 90047","11100 WESTERN AVE","LOS ANGELES","90047",6468016.3262911709,1798089.3523398116,"016-03433-0374","0374","03433","CA0190003","SOUTH LOS ANGELES","N"
17702129,"2016-04-13 07:20:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","3200 E AVENUE R-8, PALMDALE, CA","3200 E AVENUE R-8","PALMDALE",,6540403.8184613632,2028231.41714675,"016-05217-2608","2608","05217","CA01900W9","PALMDALE","N"
17700854,"2016-04-12 08:50:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012",6491680.1146679176,1843985.3207699372,"016-00627-5120","5120","00627","CA0190026","INMATE RECEPTION CENTR","N"
17698266,"2016-04-09 04:40:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012",6491680.1146679176,1843985.3207699372,"016-00610-5120","5120","00610","CA0190026","INMATE RECEPTION CENTR","N"
17697829,"2016-04-08 13:01:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","500 S DITMAN AVE, EAST LOS ANGELES, CA 90022","500 S DITMAN AVE","EAST LOS ANGELES","90022",6504360.4561754912,1832766.5107278796,"016-05102-0277","0277","05102","CA0190002","EAST LOS ANGELES","N"
17707186,"2016-04-17 22:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","8700 COMPTON AVE, LOS ANGELES, CA 90002","8700 COMPTON AVE","LOS ANGELES","90002",6486607.2063377285,1807216.2645732022,"016-05890-2176","2176","05890","CA01900V3","CENTURY","N"
17706566,"2016-04-17 00:41:10","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","3400 CESAR CHAVEZ AVE, LOS ANGELES, CA 90022","3400 CESAR CHAVEZ AVE","LOS ANGELES","90022",6503349.652018,1837188.353626,"016-05537-0275","0275","05537","CA0190002","EAST LOS ANGELES","N"
17705834,"2016-04-16 04:43:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","BAUCHET ST & DORM 5800, LOS ANGELES, CA 90012","BAUCHET ST & DORM 5800","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00739-5100","5100","00739","CA0190058","MCJ","N"
17704384,"2016-04-14 21:23:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","9500 DORM & BAUCHET ST, LOS ANGELES, CA 90012","9500 DORM & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00728-5100","5100","00728","CA0190058","MCJ","N"
17705200,"2016-04-14 19:15:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","11300 MONA BLVD, LOS ANGELES, CA 90059","11300 MONA BLVD","LOS ANGELES","90059",6491669.1784638166,1797539.819993119,"016-05771-2135","2135","05771","CA01900V3","CENTURY","N"
17703058,"2016-04-14 02:20:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","5900 DORM & BAUCHET ST, LOS ANGELES, CA 90012","5900 DORM & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00722-5100","5100","00722","CA0190058","MCJ","N"
17705170,"2016-04-13 15:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","8TH ST E & AVENUE Q, PALMDALE, CA","8TH ST E & AVENUE Q","PALMDALE",,6526635.8806175552,2036129.3979360564,"016-05344-2637","2637","05344","CA01900W9","PALMDALE","N"
17704845,"2016-04-13 06:37:30","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384",6376727.0328875966,1987035.4231895809,"016-01001-5640","5640","01001","CA0190087","NCCF","N"
17701622,"2016-04-12 22:05:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","29300 THE OLD RD, CASTAIC, CA 91384","29300 THE OLD RD","CASTAIC","91384",6376727.0328875966,1987035.4231895809,"016-00981-5640","5640","00981","CA0190087","NCCF","N"
17701573,"2016-04-12 21:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","AVENUE & SANTA MONICA BLVD, LOS ANGELES, CA","AVENUE & SANTA MONICA BLVD","LOS ANGELES",,6425411,1839286,"016-01828-6873","6873","01828","CA0190031","TRANSIT SERV BUR","N"
17701167,"2016-04-12 14:00:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","29300 THE OLD RD, CASTAIC, CA 91384","29300 THE OLD RD","CASTAIC","91384",6376727.0328875966,1987035.4231895809,"016-00974-5640","5640","00974","CA0190087","NCCF","N"
17700749,"2016-04-12 07:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384",6376727.0328875966,1987035.4231895809,"016-00973-5640","5640","00973","CA0190087","NCCF","N"
17700665,"2016-04-12 01:22:30","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","19200 COLIMA RD, ROWLAND HEIGHTS, CA 91748","19200 COLIMA RD","ROWLAND HEIGHTS","91748",6597179.4570823405,1817789.6820501706,"016-02586-2934","2934","02586","CA0190020","WALNUT","N"
17699524,"2016-04-10 20:40:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2100 LOHENGRIN AVE, LOS ANGELES, CA","2100 LOHENGRIN AVE","LOS ANGELES",,6465850.8830203274,1798044.940598703,"016-03169-0373","0373","03169","CA0190003","SOUTH LOS ANGELES","N"
17699398,"2016-04-10 15:45:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384",6376727.0328875966,1987035.4231895809,"016-00946-5640","5640","00946","CA0190087","NCCF","N"
17699205,"2016-04-10 11:30:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","1000 125TH ST, LOS ANGELES, CA","1000 125TH ST","LOS ANGELES",,6472673.8766368637,1793189.0277905781,"016-03154-0378","0378","03154","CA0190003","SOUTH LOS ANGELES","N"
17699078,"2016-04-10 02:15:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","9200 SUNSET BLVD, WEST HOLLYWOOD, CA 90069","9200 SUNSET BLVD","WEST HOLLYWOOD","90069",6442425.9829899082,1855441.3314304959,"016-02049-0986","0986","02049","CA0190009","WEST HOLLYWOOD","N"
17699028,"2016-04-09 23:47:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012",6491680.1146679176,1843985.3207699372,"016-01372-5800","5800","01372","CA01900U2","TTCF","N"
17698931,"2016-04-09 23:25:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","800 E COMPTON BLVD, COMPTON, CA","800 E COMPTON BLVD","COMPTON",,6496571.0410230858,1784715.9399560541,"016-04256-2824","2824","04256","CA0190042","COMPTON","N"
17704091,"2016-04-09 01:29:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","32000 AGOURA RD, WESTLAKE VILLAGE, CA","32000 AGOURA RD","WESTLAKE VILLAGE",,6314340.8424780928,1877220.908187293,"016-01979-2261","2261","01979","CA0190022","MALIBU/LOST HILLS","N"
17704382,"2016-04-09 00:55:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","32000 AGOURA RD, WESTLAKE VILLAGE, CA 91361","32000 AGOURA RD","WESTLAKE VILLAGE","91361",6314340.8424780928,1877220.908187293,"016-01988-2261","2261","01988","CA0190022","MALIBU/LOST HILLS","N"
17698128,"2016-04-08 20:55:00","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","5700 B-43 & BAUCHET ST, LOS ANGELES, CA 90012","5700 B-43 & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00688-5100","5100","00688","CA0190058","MCJ","N"
17697559,"2016-04-08 12:07:25","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","2500 & BAUCHET ST, LOS ANGELES, CA 90012","2500 & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"016-00681-5100","5100","00681","CA0190058","MCJ","N"
